gender,senior_citizen,partner,dependents,tenure,phone_service,internet_service,monthly_charges,contract,payment_method,total_charges,churn
Female,0,Yes,No,71,Yes,Fiber optic,37.22,Month-to-month,Electronic check,2192.24,1
Female,0,Yes,Yes,52,Yes,No,29.15,Two year,Electronic check,1628.8,0
Female,0,Yes,No,53,Yes,DSL,38.01,Month-to-month,Credit card (automatic),2036.38,1
Male,0,Yes,No,65,Yes,Fiber optic,26.01,Month-to-month,Credit card (automatic),1481.36,1
Male,0,No,Yes,19,No,Fiber optic,117.98,One year,Electronic check,2072.68,1
Male,0,No,No,48,Yes,No,30.53,One year,Credit card (automatic),1287.78,0
Female,0,No,Yes,27,Yes,Fiber optic,38.49,Two year,Bank transfer (automatic),1037.22,0
Female,1,No,No,61,Yes,DSL,100.59,Month-to-month,Mailed check,5590.6,0
Female,1,Yes,Yes,30,Yes,DSL,43.17,One year,Credit card (automatic),1371.72,1
Male,0,No,Yes,62,Yes,Fiber optic,40.67,Month-to-month,Bank transfer (automatic),2203.74,1
Male,0,No,No,54,Yes,DSL,86.58,Two year,Bank transfer (automatic),4259.01,0
Female,1,Yes,No,56,Yes,No,58.67,Month-to-month,Electronic check,3490.12,0
Female,1,No,Yes,67,Yes,No,103.22,Two year,Electronic check,7261.64,0
Female,0,Yes,No,57,Yes,No,83.1,Month-to-month,Credit card (automatic),4245.15,0
Female,1,No,Yes,23,Yes,DSL,47.4,One year,Electronic check,1030.89,0
Male,0,No,No,38,Yes,Fiber optic,78.99,Two year,Electronic check,3150.99,0
Male,0,No,No,34,Yes,Fiber optic,106.38,Two year,Electronic check,3596.54,0
Male,1,Yes,Yes,4,Yes,DSL,55.18,Month-to-month,Mailed check,217.56,1
Female,1,No,No,43,No,DSL,93.12,Month-to-month,Mailed check,3971.11,1
Female,1,Yes,No,31,Yes,DSL,60.41,Two year,Credit card (automatic),1984.05,0
Male,0,No,No,28,Yes,Fiber optic,73.39,One year,Mailed check,1961.35,0
Female,1,Yes,No,8,Yes,No,92.84,One year,Credit card (automatic),644.13,1
Female,0,No,No,36,Yes,No,24.17,Month-to-month,Bank transfer (automatic),820.44,1
Female,1,No,No,42,No,DSL,64.4,Month-to-month,Mailed check,2730.53,0
Female,0,Yes,No,7,Yes,Fiber optic,27.71,Month-to-month,Electronic check,183.87,1
Male,0,Yes,No,46,Yes,DSL,91.95,One year,Electronic check,3812.86,0
Male,1,No,No,12,Yes,DSL,80.0,Month-to-month,Credit card (automatic),953.52,0
Female,1,Yes,No,10,Yes,DSL,51.35,Month-to-month,Bank transfer (automatic),481.18,0
Female,1,Yes,No,29,Yes,Fiber optic,25.78,Two year,Mailed check,800.2,1
Male,0,Yes,No,28,Yes,Fiber optic,112.43,Month-to-month,Credit card (automatic),2869.62,0
Male,0,Yes,No,66,Yes,No,50.13,Two year,Credit card (automatic),3330.24,0
Female,1,No,No,4,Yes,No,46.09,Month-to-month,Electronic check,177.78,1
Female,1,No,No,25,Yes,DSL,28.3,Month-to-month,Bank transfer (automatic),594.42,0
Male,0,Yes,No,53,Yes,Fiber optic,76.89,Month-to-month,Credit card (automatic),3839.37,1
Female,1,Yes,No,18,Yes,DSL,45.1,Month-to-month,Credit card (automatic),671.83,0
Male,1,Yes,No,71,Yes,Fiber optic,103.97,One year,Electronic check,7569.05,0
Male,0,Yes,No,54,Yes,Fiber optic,87.64,Month-to-month,Electronic check,4784.51,1
Female,1,No,No,69,Yes,DSL,18.4,Month-to-month,Mailed check,1057.75,0
Male,1,Yes,Yes,69,Yes,DSL,75.7,Month-to-month,Electronic check,4961.72,1
Female,1,No,No,7,Yes,DSL,41.65,One year,Electronic check,311.96,0
Male,1,No,Yes,33,No,DSL,19.57,Two year,Bank transfer (automatic),577.36,0
Female,0,No,Yes,54,Yes,No,81.18,Month-to-month,Mailed check,4625.35,1
Male,1,No,No,0,No,DSL,38.9,Month-to-month,Electronic check,33.43,0
Female,1,Yes,No,32,Yes,Fiber optic,109.76,Month-to-month,Bank transfer (automatic),2886.13,0
Male,1,Yes,No,50,Yes,No,76.48,One year,Electronic check,3663.15,0
Female,1,Yes,Yes,57,Yes,Fiber optic,39.34,Month-to-month,Mailed check,1978.23,0
Male,0,No,No,30,No,Fiber optic,117.87,Month-to-month,Credit card (automatic),3707.95,1
Male,0,No,No,63,Yes,No,73.74,One year,Credit card (automatic),4623.41,1
Male,0,Yes,No,49,No,DSL,34.88,Month-to-month,Electronic check,1706.71,1
Female,1,Yes,No,3,Yes,DSL,70.76,One year,Credit card (automatic),211.23,0
Male,1,Yes,No,20,Yes,Fiber optic,115.85,Month-to-month,Credit card (automatic),2308.96,1
Female,1,No,Yes,68,Yes,Fiber optic,61.27,Two year,Bank transfer (automatic),4225.73,0
Female,0,No,Yes,0,Yes,Fiber optic,61.39,Month-to-month,Credit card (automatic),61.03,0
Female,1,No,Yes,7,Yes,DSL,65.03,Month-to-month,Electronic check,472.01,1
Female,0,No,No,25,Yes,Fiber optic,46.57,Month-to-month,Electronic check,1123.63,0
Male,0,Yes,Yes,72,Yes,Fiber optic,34.5,Month-to-month,Credit card (automatic),2263.37,1
Female,1,No,Yes,51,Yes,No,77.05,One year,Mailed check,3699.2,1
Female,0,No,Yes,10,Yes,DSL,109.21,Month-to-month,Mailed check,1020.52,0
Male,0,Yes,Yes,28,Yes,DSL,93.04,Month-to-month,Electronic check,2361.42,1
Male,0,No,No,68,Yes,No,27.81,One year,Electronic check,1754.96,0
Female,0,Yes,Yes,15,Yes,Fiber optic,58.89,Month-to-month,Electronic check,812.77,0
Male,0,No,No,42,Yes,DSL,18.54,One year,Electronic check,661.02,0
Female,1,No,Yes,33,Yes,DSL,49.41,One year,Credit card (automatic),1689.14,0
Male,1,No,Yes,55,Yes,Fiber optic,86.28,Month-to-month,Electronic check,4824.56,1
Male,0,No,Yes,54,Yes,Fiber optic,47.6,One year,Credit card (automatic),2333.31,1
Female,0,Yes,No,60,Yes,Fiber optic,103.74,Two year,Electronic check,6633.56,0
Male,0,No,Yes,8,Yes,No,66.69,Two year,Electronic check,569.18,0
Female,0,No,No,33,Yes,DSL,86.26,Month-to-month,Credit card (automatic),2968.26,1
Female,1,No,Yes,50,Yes,DSL,108.15,Month-to-month,Electronic check,4475.45,1
Male,0,No,No,30,Yes,Fiber optic,87.65,Two year,Electronic check,2409.98,0
Male,0,Yes,Yes,48,Yes,No,109.53,One year,Credit card (automatic),4936.25,0
Female,0,No,No,46,Yes,DSL,100.42,Month-to-month,Electronic check,4651.04,0
Female,0,No,No,27,Yes,Fiber optic,75.84,Month-to-month,Electronic check,2017.07,0
Male,0,Yes,Yes,7,Yes,DSL,48.32,One year,Credit card (automatic),337.02,0
Female,0,No,Yes,70,No,DSL,48.41,One year,Mailed check,3454.7,0
Male,1,No,No,60,Yes,No,107.28,Two year,Bank transfer (automatic),6865.45,0
Male,1,No,Yes,65,Yes,DSL,23.5,Two year,Electronic check,1471.58,1
Female,1,No,Yes,21,Yes,DSL,114.03,Month-to-month,Electronic check,2526.46,1
Male,0,Yes,No,23,Yes,Fiber optic,51.36,One year,Mailed check,1218.91,1
Female,1,No,Yes,23,Yes,Fiber optic,93.36,Month-to-month,Bank transfer (automatic),1949.43,1
Female,1,Yes,No,2,Yes,Fiber optic,51.66,Month-to-month,Electronic check,106.58,1
Female,0,No,No,12,Yes,Fiber optic,115.24,Month-to-month,Credit card (automatic),1176.15,1
Female,0,Yes,No,22,Yes,DSL,21.72,Two year,Bank transfer (automatic),411.55,0
Male,1,No,Yes,72,Yes,Fiber optic,54.04,Month-to-month,Mailed check,4194.44,1
Male,0,No,No,14,Yes,DSL,106.48,Month-to-month,Mailed check,1388.54,1
Female,0,No,No,37,Yes,DSL,45.95,Month-to-month,Bank transfer (automatic),1597.73,0
Female,1,No,Yes,39,Yes,Fiber optic,46.11,Month-to-month,Bank transfer (automatic),1919.26,0
Male,1,Yes,No,26,Yes,DSL,109.67,Month-to-month,Electronic check,2606.42,1
Female,1,No,No,67,Yes,No,102.72,Month-to-month,Credit card (automatic),6067.46,1
Male,1,No,No,6,Yes,No,28.79,Month-to-month,Mailed check,145.14,0
Female,1,Yes,Yes,63,Yes,No,77.18,Month-to-month,Credit card (automatic),4647.82,0
Male,1,No,Yes,54,Yes,DSL,40.79,Two year,Credit card (automatic),1920.54,0
Female,0,No,No,22,Yes,DSL,39.94,One year,Electronic check,735.32,0
Male,1,No,No,56,Yes,No,80.77,Two year,Mailed check,4665.14,0
Male,1,No,No,31,Yes,Fiber optic,30.63,Month-to-month,Mailed check,859.74,0
Female,1,Yes,Yes,70,Yes,Fiber optic,65.92,Month-to-month,Mailed check,4478.93,0
Male,1,No,No,2,No,No,44.09,Month-to-month,Credit card (automatic),74.71,0
Male,0,Yes,Yes,2,Yes,DSL,105.1,Two year,Electronic check,200.0,1
Female,0,Yes,No,39,Yes,DSL,74.56,Month-to-month,Bank transfer (automatic),2862.12,0
Male,0,Yes,No,67,Yes,Fiber optic,39.94,Month-to-month,Credit card (automatic),2507.3,0
Male,0,Yes,Yes,4,Yes,Fiber optic,112.5,Two year,Credit card (automatic),408.49,0
Male,0,Yes,Yes,56,Yes,DSL,101.94,Two year,Electronic check,5142.62,0
Female,1,No,Yes,68,Yes,Fiber optic,45.06,Month-to-month,Credit card (automatic),2599.69,0
Female,1,Yes,No,35,No,Fiber optic,116.03,One year,Electronic check,3452.22,1
Female,0,Yes,No,63,Yes,Fiber optic,45.31,Month-to-month,Mailed check,2708.61,0
Male,0,Yes,No,55,No,DSL,47.85,Month-to-month,Electronic check,2253.03,0
Male,1,No,No,15,Yes,Fiber optic,57.37,Month-to-month,Bank transfer (automatic),755.65,0
Male,1,Yes,No,62,Yes,Fiber optic,34.81,Two year,Electronic check,1862.23,0
Female,1,Yes,No,51,Yes,No,88.08,Month-to-month,Electronic check,4620.76,0
Male,0,No,No,0,Yes,DSL,74.85,One year,Electronic check,70.13,0
Male,0,Yes,No,41,Yes,No,109.24,Month-to-month,Credit card (automatic),4316.14,0
Female,1,No,No,47,Yes,Fiber optic,42.57,One year,Bank transfer (automatic),1943.91,0
Female,0,Yes,No,58,Yes,Fiber optic,35.36,One year,Bank transfer (automatic),1893.09,0
Female,0,Yes,No,56,Yes,DSL,54.58,One year,Bank transfer (automatic),2743.47,0
Male,0,Yes,No,34,Yes,DSL,32.9,Two year,Mailed check,1028.48,0
Female,0,No,No,21,Yes,Fiber optic,114.51,One year,Electronic check,2306.25,1
Female,0,Yes,No,13,Yes,DSL,91.18,One year,Electronic check,1082.49,0
Male,1,No,Yes,6,Yes,DSL,99.21,Month-to-month,Mailed check,509.26,0
Female,0,Yes,No,46,Yes,No,94.3,Two year,Credit card (automatic),4587.48,0
Female,1,No,Yes,70,Yes,DSL,42.77,Month-to-month,Electronic check,3025.11,0
Male,1,Yes,No,5,No,No,32.35,Month-to-month,Bank transfer (automatic),135.42,0
Female,0,Yes,No,51,Yes,Fiber optic,61.8,Month-to-month,Credit card (automatic),3326.67,0
Female,0,Yes,No,42,Yes,No,102.56,Month-to-month,Credit card (automatic),3723.08,0
Female,1,No,Yes,12,Yes,DSL,51.71,One year,Electronic check,524.59,0
Female,1,Yes,No,15,Yes,Fiber optic,18.98,Month-to-month,Credit card (automatic),246.28,0
Female,0,No,No,20,Yes,Fiber optic,85.33,Month-to-month,Bank transfer (automatic),1813.41,1
Female,0,No,No,50,Yes,No,38.41,Two year,Mailed check,1685.31,0
Male,1,No,No,21,Yes,DSL,73.37,Two year,Bank transfer (automatic),1578.7,0
Female,0,Yes,No,60,Yes,DSL,19.52,Month-to-month,Electronic check,1156.2,1
Female,0,No,No,26,Yes,No,69.9,Two year,Credit card (automatic),1735.14,0
Female,0,No,Yes,7,Yes,DSL,58.15,Month-to-month,Bank transfer (automatic),372.47,1
Male,0,No,No,6,Yes,Fiber optic,107.8,Month-to-month,Credit card (automatic),546.0,1
Male,1,No,No,29,Yes,DSL,91.63,Two year,Credit card (automatic),2669.95,0
Female,0,No,Yes,29,Yes,DSL,21.67,One year,Bank transfer (automatic),579.82,1
Female,0,No,No,53,Yes,Fiber optic,98.53,One year,Electronic check,5008.49,1
Female,1,No,No,34,Yes,Fiber optic,98.71,Month-to-month,Electronic check,2797.2,1
Male,0,Yes,No,11,Yes,Fiber optic,85.67,Month-to-month,Credit card (automatic),962.86,1
Male,0,No,No,15,Yes,Fiber optic,112.79,Month-to-month,Bank transfer (automatic),1691.83,1
Female,1,No,No,41,Yes,Fiber optic,99.93,Two year,Credit card (automatic),3923.49,0
Male,0,No,Yes,24,Yes,No,40.33,Month-to-month,Mailed check,918.59,0
Female,1,No,No,49,No,DSL,56.92,Month-to-month,Mailed check,2531.45,0
Male,0,Yes,No,67,Yes,DSL,53.69,Month-to-month,Credit card (automatic),3269.97,1
Male,0,Yes,No,25,No,DSL,69.5,One year,Bank transfer (automatic),1455.68,0
Female,0,Yes,No,40,No,Fiber optic,115.28,Month-to-month,Mailed check,4604.49,1
Male,1,No,No,60,Yes,DSL,80.79,One year,Electronic check,4031.55,0
Female,0,Yes,No,15,Yes,Fiber optic,49.92,Month-to-month,Credit card (automatic),614.29,1
Female,0,No,Yes,37,Yes,Fiber optic,114.03,Month-to-month,Bank transfer (automatic),3493.66,1
Female,1,No,No,22,No,Fiber optic,89.43,Month-to-month,Mailed check,1717.39,1
Male,0,No,No,45,Yes,No,45.14,Month-to-month,Mailed check,1966.81,0
Male,1,Yes,No,54,Yes,Fiber optic,110.46,One year,Electronic check,5947.55,0
Female,0,No,Yes,10,Yes,Fiber optic,53.11,Two year,Mailed check,493.6,0
Male,1,Yes,No,13,Yes,DSL,70.65,Month-to-month,Electronic check,850.71,0
Male,0,No,Yes,1,Yes,Fiber optic,66.88,Month-to-month,Electronic check,64.87,1
Male,1,Yes,No,0,Yes,DSL,112.21,Month-to-month,Credit card (automatic),109.42,1
Female,0,Yes,No,3,Yes,No,45.1,Two year,Mailed check,140.67,0
Male,1,Yes,Yes,51,Yes,Fiber optic,52.0,Two year,Credit card (automatic),2739.42,1
Male,1,No,No,65,Yes,DSL,85.34,One year,Mailed check,5736.35,1
Female,0,Yes,No,29,Yes,DSL,108.43,Month-to-month,Electronic check,3268.63,1
Male,0,No,Yes,64,Yes,Fiber optic,29.72,Month-to-month,Mailed check,1994.82,1
Female,0,No,No,53,Yes,No,39.41,Two year,Electronic check,2014.33,1
Female,1,No,No,58,Yes,DSL,114.7,Month-to-month,Bank transfer (automatic),6484.58,0
Female,1,Yes,Yes,54,Yes,DSL,97.28,One year,Credit card (automatic),5300.81,0
Female,1,Yes,No,14,Yes,Fiber optic,53.3,Two year,Bank transfer (automatic),650.49,1
Male,0,Yes,No,38,Yes,No,54.48,One year,Bank transfer (automatic),1891.62,0
Male,1,Yes,Yes,38,Yes,No,65.89,One year,Credit card (automatic),2647.26,0
Male,0,No,Yes,46,No,DSL,86.73,Month-to-month,Bank transfer (automatic),3813.71,1
Male,1,Yes,No,58,Yes,Fiber optic,75.23,Two year,Mailed check,3636.69,0
Female,0,Yes,No,8,Yes,Fiber optic,97.16,Month-to-month,Bank transfer (automatic),719.33,1
Female,1,Yes,No,49,Yes,Fiber optic,23.53,Two year,Mailed check,993.64,0
Female,1,No,No,60,Yes,Fiber optic,101.54,Month-to-month,Electronic check,5560.13,1
Female,1,Yes,No,8,Yes,Fiber optic,23.92,One year,Bank transfer (automatic),184.03,1
Female,0,No,No,30,Yes,Fiber optic,107.86,Two year,Bank transfer (automatic),3078.33,0
Male,0,Yes,No,65,Yes,DSL,22.41,One year,Electronic check,1380.21,0
Male,1,No,No,1,Yes,DSL,31.04,Month-to-month,Credit card (automatic),25.6,1
Female,0,No,No,11,Yes,Fiber optic,36.38,Month-to-month,Electronic check,374.46,1
Male,0,Yes,No,58,Yes,DSL,40.75,Two year,Bank transfer (automatic),1955.87,0
Female,1,Yes,No,12,Yes,Fiber optic,58.98,One year,Credit card (automatic),654.86,0
Female,1,Yes,No,51,Yes,No,84.86,Month-to-month,Electronic check,4276.88,1
Female,1,Yes,Yes,65,Yes,No,109.05,Two year,Credit card (automatic),6044.4,0
Female,1,Yes,No,36,Yes,DSL,71.5,Two year,Credit card (automatic),2724.22,0
Female,0,No,No,35,Yes,DSL,72.31,Two year,Bank transfer (automatic),2490.19,0
Female,0,No,Yes,31,Yes,Fiber optic,50.57,One year,Credit card (automatic),1374.18,1
Female,1,Yes,Yes,27,Yes,Fiber optic,99.67,Two year,Bank transfer (automatic),2482.43,1
Male,0,No,No,27,Yes,DSL,29.27,Two year,Mailed check,667.95,0
Male,0,Yes,No,40,Yes,No,48.71,Month-to-month,Bank transfer (automatic),1608.86,0
Female,0,No,No,65,No,DSL,27.89,Two year,Mailed check,1918.22,0
Female,1,Yes,No,71,Yes,DSL,39.85,Month-to-month,Electronic check,2816.75,1
Female,1,No,No,63,Yes,Fiber optic,77.83,Two year,Electronic check,5014.63,1
Female,0,No,No,8,Yes,Fiber optic,30.85,One year,Mailed check,242.3,1
Female,0,Yes,Yes,22,Yes,Fiber optic,28.26,One year,Credit card (automatic),656.39,1
Female,0,Yes,No,55,Yes,Fiber optic,102.24,Month-to-month,Credit card (automatic),5920.89,1
Female,1,Yes,Yes,39,Yes,No,30.07,Month-to-month,Credit card (automatic),979.37,0
Male,0,No,No,24,Yes,DSL,80.02,Month-to-month,Electronic check,1669.4,1
Male,1,No,No,22,No,Fiber optic,53.91,One year,Bank transfer (automatic),1094.58,1
Male,0,No,No,8,Yes,DSL,109.43,Two year,Bank transfer (automatic),795.5,0
Male,0,No,No,24,Yes,Fiber optic,90.17,Month-to-month,Electronic check,2070.26,1
Female,0,No,No,30,Yes,Fiber optic,24.06,Month-to-month,Bank transfer (automatic),641.9,0
Male,1,Yes,Yes,30,No,Fiber optic,109.34,One year,Mailed check,3369.88,0
Male,0,No,Yes,40,Yes,DSL,60.22,Month-to-month,Credit card (automatic),1979.91,0
Male,0,No,Yes,19,No,No,48.42,Month-to-month,Electronic check,943.71,1
Female,0,Yes,Yes,15,Yes,Fiber optic,86.62,Month-to-month,Credit card (automatic),1198.31,1
Female,0,No,No,64,Yes,No,91.23,One year,Credit card (automatic),4795.55,1
Male,0,Yes,No,29,Yes,Fiber optic,48.93,One year,Bank transfer (automatic),1476.06,0
Female,1,Yes,No,18,Yes,No,53.87,Two year,Electronic check,907.75,0
Female,0,No,No,46,Yes,Fiber optic,33.95,Month-to-month,Electronic check,1574.86,0
Female,0,Yes,Yes,39,Yes,Fiber optic,78.53,Month-to-month,Credit card (automatic),3210.89,0
Female,0,Yes,Yes,42,Yes,Fiber optic,115.6,One year,Electronic check,4024.58,0
Female,1,Yes,No,16,Yes,Fiber optic,60.5,Two year,Electronic check,859.74,0
Male,0,No,No,52,Yes,Fiber optic,119.61,Month-to-month,Credit card (automatic),5292.43,0
Female,0,No,No,14,Yes,Fiber optic,35.99,Two year,Bank transfer (automatic),426.0,0
Male,0,Yes,Yes,61,Yes,Fiber optic,99.2,One year,Bank transfer (automatic),6449.77,1
Male,0,Yes,No,30,Yes,Fiber optic,112.67,Two year,Electronic check,3479.64,0
Female,0,Yes,No,29,Yes,Fiber optic,88.18,Month-to-month,Mailed check,2339.42,0
Female,1,No,No,28,Yes,Fiber optic,29.15,Month-to-month,Credit card (automatic),815.14,0
Female,0,Yes,Yes,30,Yes,Fiber optic,51.31,Month-to-month,Electronic check,1630.2,1
Male,0,No,Yes,48,Yes,Fiber optic,26.74,One year,Electronic check,1126.18,0
Male,0,No,No,36,Yes,Fiber optic,79.38,Two year,Electronic check,2353.81,0
Male,0,Yes,No,9,Yes,No,119.81,Month-to-month,Bank transfer (automatic),1115.24,0
Female,1,No,No,41,Yes,DSL,56.22,Month-to-month,Electronic check,2323.23,1
Female,1,No,No,19,No,DSL,34.62,Month-to-month,Credit card (automatic),566.79,1
Female,1,No,No,7,Yes,DSL,45.4,One year,Electronic check,301.05,1
Female,0,Yes,No,61,Yes,Fiber optic,76.22,Two year,Electronic check,4006.46,0
Male,1,No,No,22,Yes,Fiber optic,76.03,Month-to-month,Credit card (automatic),1633.65,0
Male,0,No,No,43,Yes,Fiber optic,41.44,One year,Credit card (automatic),1761.19,0
Male,1,No,No,12,No,DSL,94.57,Month-to-month,Bank transfer (automatic),1012.21,1
Male,1,No,No,24,No,No,26.98,Two year,Credit card (automatic),662.42,0
Male,1,Yes,No,28,Yes,Fiber optic,81.55,Two year,Electronic check,2153.55,0
Male,1,No,No,9,Yes,Fiber optic,61.42,Month-to-month,Mailed check,554.8,1
Male,0,No,No,71,Yes,DSL,30.97,One year,Electronic check,2168.86,0
Female,0,Yes,No,22,Yes,DSL,82.71,Two year,Mailed check,1705.34,1
Male,1,Yes,No,42,Yes,DSL,86.65,Two year,Credit card (automatic),3261.2,0
Male,0,Yes,No,41,No,Fiber optic,62.88,One year,Credit card (automatic),2250.97,0
Male,1,No,No,31,Yes,Fiber optic,99.4,Month-to-month,Electronic check,3124.37,1
Male,1,Yes,No,42,Yes,DSL,69.95,One year,Mailed check,2899.43,0
Female,1,No,No,41,Yes,DSL,47.15,One year,Credit card (automatic),1726.39,0
Male,0,Yes,No,5,Yes,DSL,115.27,Month-to-month,Bank transfer (automatic),617.53,1
Male,1,Yes,No,48,Yes,Fiber optic,114.29,Two year,Electronic check,5654.27,1
Male,0,No,No,8,Yes,DSL,27.75,Month-to-month,Mailed check,189.36,1
Female,0,Yes,Yes,31,Yes,DSL,114.5,Two year,Electronic check,3060.61,0
Female,0,No,No,26,Yes,DSL,97.1,Month-to-month,Mailed check,2427.28,1
Male,1,Yes,No,32,Yes,Fiber optic,28.88,Month-to-month,Mailed check,782.41,1
Male,1,No,No,5,Yes,No,70.97,Month-to-month,Mailed check,379.95,1
Male,1,Yes,No,51,Yes,Fiber optic,21.57,One year,Mailed check,1084.54,0
Male,1,No,No,30,Yes,DSL,78.06,Two year,Mailed check,1960.57,0
Female,0,No,No,4,No,No,113.19,Month-to-month,Electronic check,423.47,0
Female,0,Yes,No,0,No,No,55.56,Month-to-month,Electronic check,48.77,1
Female,1,Yes,No,39,Yes,Fiber optic,69.88,Two year,Mailed check,2582.29,0
Male,0,Yes,No,48,Yes,DSL,41.21,One year,Credit card (automatic),1749.07,0
Male,0,No,No,39,Yes,Fiber optic,73.18,Month-to-month,Credit card (automatic),2957.53,1
Male,1,No,No,52,Yes,No,99.86,Two year,Electronic check,5231.59,1
Male,1,Yes,No,55,Yes,Fiber optic,39.96,Month-to-month,Mailed check,2320.24,0
Female,0,Yes,No,63,Yes,Fiber optic,74.46,Month-to-month,Bank transfer (automatic),4088.04,1
Male,1,No,Yes,71,Yes,Fiber optic,54.17,Month-to-month,Mailed check,3539.16,0
Male,0,No,No,64,Yes,No,94.28,One year,Bank transfer (automatic),6211.45,1
Female,0,No,Yes,58,Yes,DSL,89.61,Month-to-month,Credit card (automatic),4767.04,0
Male,0,Yes,No,31,No,DSL,89.28,Two year,Electronic check,2542.29,1
Male,1,No,No,36,Yes,No,56.54,Month-to-month,Mailed check,2190.89,1
Male,0,No,No,44,No,DSL,79.13,Two year,Mailed check,3552.83,0
Male,0,Yes,No,12,Yes,Fiber optic,84.41,Month-to-month,Mailed check,1057.3,1
Male,1,Yes,No,49,Yes,DSL,87.44,Month-to-month,Electronic check,3966.7,1
Male,1,Yes,No,42,No,DSL,76.68,Month-to-month,Bank transfer (automatic),3131.48,0
Male,1,No,No,37,Yes,DSL,106.41,Month-to-month,Electronic check,3689.69,0
Male,1,Yes,No,60,Yes,Fiber optic,43.38,Month-to-month,Bank transfer (automatic),2439.02,0
Male,1,No,No,50,Yes,Fiber optic,23.69,Two year,Bank transfer (automatic),1010.62,0
Female,1,No,No,68,Yes,Fiber optic,116.18,Two year,Electronic check,8207.99,1
Male,1,No,Yes,71,Yes,DSL,24.19,One year,Credit card (automatic),1582.74,0
Female,1,No,Yes,60,Yes,No,110.1,Month-to-month,Credit card (automatic),6416.24,1
Female,0,Yes,No,21,Yes,Fiber optic,80.45,Two year,Mailed check,1761.82,0
Male,0,No,Yes,13,Yes,No,111.71,Month-to-month,Credit card (automatic),1482.88,1
Female,1,Yes,No,21,Yes,Fiber optic,75.63,One year,Credit card (automatic),1384.21,0
Male,0,No,Yes,52,Yes,DSL,101.74,One year,Electronic check,5188.97,0
Male,1,No,No,63,Yes,Fiber optic,91.57,Month-to-month,Bank transfer (automatic),5474.06,1
Male,0,No,Yes,64,Yes,No,71.56,Month-to-month,Bank transfer (automatic),4065.25,0
Male,1,No,Yes,49,Yes,DSL,55.06,Two year,Bank transfer (automatic),2240.97,0
Male,0,Yes,No,49,No,Fiber optic,18.29,Month-to-month,Credit card (automatic),881.64,1
Male,1,No,No,69,Yes,Fiber optic,43.59,One year,Mailed check,3076.17,0
Female,0,No,No,50,Yes,DSL,115.08,Two year,Electronic check,6127.13,0
Male,0,No,No,10,Yes,Fiber optic,46.1,Month-to-month,Mailed check,420.57,1
Female,0,Yes,Yes,36,Yes,DSL,94.69,Month-to-month,Bank transfer (automatic),3149.07,0
Female,1,Yes,No,26,Yes,DSL,69.87,Month-to-month,Mailed check,1566.62,1
Female,0,No,No,46,Yes,No,49.47,Two year,Electronic check,2448.57,0
